breed,description,temperament,popularity,min_height,max_height,min_weight,max_weight,min_expectancy,max_expectancy,group,grooming_frequency_value,grooming_frequency_category,shedding_value,shedding_category,energy_level_value,energy_level_category,trainability_value,trainability_category,demeanor_value,demeanor_category
Bullmastiff,"The Bullmastiff isn’t quite as large as his close cousin the Mastiff. Still, standing as high as 27 inches at the shoulder and weighing between 100 and 130 pounds, this is still a whole lot of dog. After the first impression made by the Bullmastiff’s size, it is the large, broad head that conveys the breed’s essence: the dark eyes, high-set V-shaped ears, and broad, deep muzzle all combine to present the intelligence, alertness, and confidence that make the Bullmastiff a world-class protector and family companion. Coats come in fawn, red, or brindle.These are biddable and reliable creatures, but as with any large guarding dog, owners must begin training and socialization early, while the puppy is still small enough to control. Fearless at work, docile at home, the Bullmastiff is a large, muscular guarder who pursued and held poachers in Merry Old England—merry, we suppose, for everyone but poachers. Bullmastiffs are the result of Bulldog and Mastiff crosses.","Affectionate, Loyal, Brave",51,65.34609667252515,81.69400284494535,59.214641188178184,60.26911054303214,7.9672827714688665,17.54422273655201,Working Group,0.7671047603653741,Specialty/Professional,0.8950079952969223,Infrequent,0.8134412272151634,Calm,0.521733435590328,Eager to Please,0.05156317223862006,Friendly
Bullmastiff,"The Bullmastiff isn’t quite as large as his close cousin the Mastiff. Still, standing as high as 27 inches at the shoulder and weighing between 100 and 130 pounds, this is still a whole lot of dog. After the first impression made by the Bullmastiff’s size, it is the large, broad head that conveys the breed’s essence: the dark eyes, high-set V-shaped ears, and broad, deep muzzle all combine to present the intelligence, alertness, and confidence that make the Bullmastiff a world-class protector and family companion. Coats come in fawn, red, or brindle.These are biddable and reliable creatures, but as with any large guarding dog, owners must begin training and socialization early, while the puppy is still small enough to control. Fearless at work, docile at home, the Bullmastiff is a large, muscular guarder who pursued and held poachers in Merry Old England—merry, we suppose, for everyone but poachers. Bullmastiffs are the result of Bulldog and Mastiff crosses.","Affectionate, Loyal, Brave",51,77.36111578923456,78.30929437307293,46.28733483356872,61.87244899311618,12.996762373561527,12.05886420403196,Working Group,0.004746441538387658,Specialty/Professional,0.7801078814491592,Regularly,0.9036888757975944,Couch Potato,0.6288644112118028,Eager to Please,0.6877609468269744,Outgoing
Bullmastiff,"The Bullmastiff isn’t quite as large as his close cousin the Mastiff. Still, standing as high as 27 inches at the shoulder and weighing between 100 and 130 pounds, this is still a whole lot of dog. After the first impression made by the Bullmastiff’s size, it is the large, broad head that conveys the breed’s essence: the dark eyes, high-set V-shaped ears, and broad, deep muzzle all combine to present the intelligence, alertness, and confidence that make the Bullmastiff a world-class protector and family companion. Coats come in fawn, red, or brindle.These are biddable and reliable creatures, but as with any large guarding dog, owners must begin training and socialization early, while the puppy is still small enough to control. Fearless at work, docile at home, the Bullmastiff is a large, muscular guarder who pursued and held poachers in Merry Old England—merry, we suppose, for everyone but poachers. Bullmastiffs are the result of Bulldog and Mastiff crosses.","Affectionate, Loyal, Brave",51,75.32145008366052,71.76479339311763,48.164782125415186,78.85799816898516,7.589768815555393,9.858751412515284,Working Group,0.4307103764075275,Specialty/Professional,0.48350521895889176,Frequent,0.6790314956419811,Calm,0.5675144599961314,Easy Training,0.9768086280533179,Alert/Responsive
Bullmastiff,"The Bullmastiff isn’t quite as large as his close cousin the Mastiff. Still, standing as high as 27 inches at the shoulder and weighing between 100 and 130 pounds, this is still a whole lot of dog. After the first impression made by the Bullmastiff’s size, it is the large, broad head that conveys the breed’s essence: the dark eyes, high-set V-shaped ears, and broad, deep muzzle all combine to present the intelligence, alertness, and confidence that make the Bullmastiff a world-class protector and family companion. Coats come in fawn, red, or brindle.These are biddable and reliable creatures, but as with any large guarding dog, owners must begin training and socialization early, while the puppy is still small enough to control. Fearless at work, docile at home, the Bullmastiff is a large, muscular guarder who pursued and held poachers in Merry Old England—merry, we suppose, for everyone but poachers. Bullmastiffs are the result of Bulldog and Mastiff crosses.","Affectionate, Loyal, Brave",51,61.35080328894964,77.19001742226172,53.402787241328106,60.650678418042695,8.172116169887715,12.809888174865055,Working Group,0.36040146232625303,Weekly Brushing,0.4417398753636448,Seasonal,0.6867199821011778,Regular Exercise,0.7846295015521371,Agreeable,0.6053952681388103,Outgoing
Bullmastiff,"The Bullmastiff isn’t quite as large as his close cousin the Mastiff. Still, standing as high as 27 inches at the shoulder and weighing between 100 and 130 pounds, this is still a whole lot of dog. After the first impression made by the Bullmastiff’s size, it is the large, broad head that conveys the breed’s essence: the dark eyes, high-set V-shaped ears, and broad, deep muzzle all combine to present the intelligence, alertness, and confidence that make the Bullmastiff a world-class protector and family companion. Coats come in fawn, red, or brindle.These are biddable and reliable creatures, but as with any large guarding dog, owners must begin training and socialization early, while the puppy is still small enough to control. Fearless at work, docile at home, the Bullmastiff is a large, muscular guarder who pursued and held poachers in Merry Old England—merry, we suppose, for everyone but poachers. Bullmastiffs are the result of Bulldog and Mastiff crosses.","Affectionate, Loyal, Brave",51,80.32797595086122,81.7098054520583,48.29396746645701,78.5141537241095,7.222710898847524,9.857467819695914,Working Group,0.8239511312773212,2-3 Times a Week Brushing,0.8977633030593193,Seasonal,0.9365745018123971,Calm,0.8279025077479596,Independent,0.035139052270301896,Outgoing
Bullmastiff,"The Bullmastiff isn’t quite as large as his close cousin the Mastiff. Still, standing as high as 27 inches at the shoulder and weighing between 100 and 130 pounds, this is still a whole lot of dog. After the first impression made by the Bullmastiff’s size, it is the large, broad head that conveys the breed’s essence: the dark eyes, high-set V-shaped ears, and broad, deep muzzle all combine to present the intelligence, alertness, and confidence that make the Bullmastiff a world-class protector and family companion. Coats come in fawn, red, or brindle.These are biddable and reliable creatures, but as with any large guarding dog, owners must begin training and socialization early, while the puppy is still small enough to control. Fearless at work, docile at home, the Bullmastiff is a large, muscular guarder who pursued and held poachers in Merry Old England—merry, we suppose, for everyone but poachers. Bullmastiffs are the result of Bulldog and Mastiff crosses.","Affectionate, Loyal, Brave",51,64.1324974733546,76.87527695074625,55.499882451131946,70.71896969582069,8.194411912874678,16.075090254553256,Working Group,0.7763540772292676,Weekly Brushing,0.7283132657990182,Frequent,0.7696542133107638,Regular Exercise,0.9641892189335268,May be Stubborn,0.10875675683458141,Reserved with Strangers
Bullmastiff,"The Bullmastiff isn’t quite as large as his close cousin the Mastiff. Still, standing as high as 27 inches at the shoulder and weighing between 100 and 130 pounds, this is still a whole lot of dog. After the first impression made by the Bullmastiff’s size, it is the large, broad head that conveys the breed’s essence: the dark eyes, high-set V-shaped ears, and broad, deep muzzle all combine to present the intelligence, alertness, and confidence that make the Bullmastiff a world-class protector and family companion. Coats come in fawn, red, or brindle.These are biddable and reliable creatures, but as with any large guarding dog, owners must begin training and socialization early, while the puppy is still small enough to control. Fearless at work, docile at home, the Bullmastiff is a large, muscular guarder who pursued and held poachers in Merry Old England—merry, we suppose, for everyone but poachers. Bullmastiffs are the result of Bulldog and Mastiff crosses.","Affectionate, Loyal, Brave",51,62.622941857961486,69.59105466007489,52.16037851903479,72.92137918246377,11.16493226870272,18.445648660573305,Working Group,0.23504194422303526,Daily Brushing,0.30076799895492434,Regularly,0.728002517009637,Needs Lots of Activity,0.6795051466331787,Independent,0.0741189384771449,Aloof/Wary
Bullmastiff,"The Bullmastiff isn’t quite as large as his close cousin the Mastiff. Still, standing as high as 27 inches at the shoulder and weighing between 100 and 130 pounds, this is still a whole lot of dog. After the first impression made by the Bullmastiff’s size, it is the large, broad head that conveys the breed’s essence: the dark eyes, high-set V-shaped ears, and broad, deep muzzle all combine to present the intelligence, alertness, and confidence that make the Bullmastiff a world-class protector and family companion. Coats come in fawn, red, or brindle.These are biddable and reliable creatures, but as with any large guarding dog, owners must begin training and socialization early, while the puppy is still small enough to control. Fearless at work, docile at home, the Bullmastiff is a large, muscular guarder who pursued and held poachers in Merry Old England—merry, we suppose, for everyone but poachers. Bullmastiffs are the result of Bulldog and Mastiff crosses.","Affectionate, Loyal, Brave",51,64.09706844697398,84.09258492876631,48.958724153039505,66.16088394480079,10.263279809506168,10.904662240823706,Working Group,0.6527780584447854,Daily Brushing,0.5434327850363037,Regularly,0.4531187699214445,Calm,0.3042772161666023,May be Stubborn,0.11643920578845823,Outgoing
Cairn Terrier,"The Cairn’s unique qualities, called “Cairnishness,” include a short, wide head and a free-moving, short-legged body that exudes strength but not heaviness, topping out at about 10 inches high and about 15 inches long. The double coat is harsh and wiry on top and downy beneath. A Cairn presents as a small, shaggy, alert dog, with head, tail, and ears up, and eyes shining with intelligence.A British breed club promotes Cairns as the “best little pal in the world.” Cairns are small enough for a lap-top snuggle and sturdy enough for a good romp on the lawn. They do best with lots of close family contact. For owners who cherish the terrier qualities of gameness, independent thinking, and true-blue loyalty, no other breed will do. Cairn Terriers are happy, busy little earthdogs originally bred to fearlessly root out foxes and other small, furred prey in the rocky Scottish countryside. Curious and alert, Cairns like having a place where they can explore and dig.","Alert, Cheerful, Busy",69,30.449226610284754,37.49812117452157,10.53858732988143,19.80636508389234,13.644778844814379,16.687395202797425,Terrier Group,0.9594252939361021,2-3 Times a Week Brushing,0.8794416267004194,Regularly,0.6442147666116412,Couch Potato,0.1223332827444058,Easy Training,0.8166374810494809,Friendly
Cairn Terrier,"The Cairn’s unique qualities, called “Cairnishness,” include a short, wide head and a free-moving, short-legged body that exudes strength but not heaviness, topping out at about 10 inches high and about 15 inches long. The double coat is harsh and wiry on top and downy beneath. A Cairn presents as a small, shaggy, alert dog, with head, tail, and ears up, and eyes shining with intelligence.A British breed club promotes Cairns as the “best little pal in the world.” Cairns are small enough for a lap-top snuggle and sturdy enough for a good romp on the lawn. They do best with lots of close family contact. For owners who cherish the terrier qualities of gameness, independent thinking, and true-blue loyalty, no other breed will do. Cairn Terriers are happy, busy little earthdogs originally bred to fearlessly root out foxes and other small, furred prey in the rocky Scottish countryside. Curious and alert, Cairns like having a place where they can explore and dig.","Alert, Cheerful, Busy",69,33.37259756348133,42.35936874999041,17.831424097252498,15.725323930757401,18.49478962330905,22.29043837101272,Terrier Group,0.5810454350923102,Occasional Bath/Brush,0.3262850821179678,Seasonal,0.20740220720795532,Calm,0.0403214442226808,Eager to Please,0.16838809581193226,Alert/Responsive
Cairn Terrier,"The Cairn’s unique qualities, called “Cairnishness,” include a short, wide head and a free-moving, short-legged body that exudes strength but not heaviness, topping out at about 10 inches high and about 15 inches long. The double coat is harsh and wiry on top and downy beneath. A Cairn presents as a small, shaggy, alert dog, with head, tail, and ears up, and eyes shining with intelligence.A British breed club promotes Cairns as the “best little pal in the world.” Cairns are small enough for a lap-top snuggle and sturdy enough for a good romp on the lawn. They do best with lots of close family contact. For owners who cherish the terrier qualities of gameness, independent thinking, and true-blue loyalty, no other breed will do. Cairn Terriers are happy, busy little earthdogs originally bred to fearlessly root out foxes and other small, furred prey in the rocky Scottish countryside. Curious and alert, Cairns like having a place where they can explore and dig.","Alert, Cheerful, Busy",69,29.62464232940352,33.80954706430415,20.017661671807403,8.128423672225235,16.656853819472875,15.803989151387697,Terrier Group,0.8283320489264634,Daily Brushing,0.4032356837290434,Occasional,0.1992430462437551,Regular Exercise,0.5318035522656293,Independent,0.3061336418743772,Aloof/Wary
Cairn Terrier,"The Cairn’s unique qualities, called “Cairnishness,” include a short, wide head and a free-moving, short-legged body that exudes strength but not heaviness, topping out at about 10 inches high and about 15 inches long. The double coat is harsh and wiry on top and downy beneath. A Cairn presents as a small, shaggy, alert dog, with head, tail, and ears up, and eyes shining with intelligence.A British breed club promotes Cairns as the “best little pal in the world.” Cairns are small enough for a lap-top snuggle and sturdy enough for a good romp on the lawn. They do best with lots of close family contact. For owners who cherish the terrier qualities of gameness, independent thinking, and true-blue loyalty, no other breed will do. Cairn Terriers are happy, busy little earthdogs originally bred to fearlessly root out foxes and other small, furred prey in the rocky Scottish countryside. Curious and alert, Cairns like having a place where they can explore and dig.","Alert, Cheerful, Busy",69,28.298280201001482,37.163833660116794,23.259094900749822,6.501968075651355,14.031872405522764,23.042455537662548,Terrier Group,0.7719905746052909,Weekly Brushing,0.9435837391824766,Seasonal,0.3644437314555471,Needs Lots of Activity,0.00800754544599891,Agreeable,0.7452648656231432,Outgoing
Cairn Terrier,"The Cairn’s unique qualities, called “Cairnishness,” include a short, wide head and a free-moving, short-legged body that exudes strength but not heaviness, topping out at about 10 inches high and about 15 inches long. The double coat is harsh and wiry on top and downy beneath. A Cairn presents as a small, shaggy, alert dog, with head, tail, and ears up, and eyes shining with intelligence.A British breed club promotes Cairns as the “best little pal in the world.” Cairns are small enough for a lap-top snuggle and sturdy enough for a good romp on the lawn. They do best with lots of close family contact. For owners who cherish the terrier qualities of gameness, independent thinking, and true-blue loyalty, no other breed will do. Cairn Terriers are happy, busy little earthdogs originally bred to fearlessly root out foxes and other small, furred prey in the rocky Scottish countryside. Curious and alert, Cairns like having a place where they can explore and dig.","Alert, Cheerful, Busy",69,29.121484638064167,40.963536743673856,13.677901204704204,8.42820828760661,14.445680545433119,24.34726852478344,Terrier Group,0.1767827026063742,Weekly Brushing,0.1712438355869852,Frequent,0.770100213273803,Couch Potato,0.5840040318951358,May be Stubborn,0.4192729916440585,Alert/Responsive
Cairn Terrier,"The Cairn’s unique qualities, called “Cairnishness,” include a short, wide head and a free-moving, short-legged body that exudes strength but not heaviness, topping out at about 10 inches high and about 15 inches long. The double coat is harsh and wiry on top and downy beneath. A Cairn presents as a small, shaggy, alert dog, with head, tail, and ears up, and eyes shining with intelligence.A British breed club promotes Cairns as the “best little pal in the world.” Cairns are small enough for a lap-top snuggle and sturdy enough for a good romp on the lawn. They do best with lots of close family contact. For owners who cherish the terrier qualities of gameness, independent thinking, and true-blue loyalty, no other breed will do. Cairn Terriers are happy, busy little earthdogs originally bred to fearlessly root out foxes and other small, furred prey in the rocky Scottish countryside. Curious and alert, Cairns like having a place where they can explore and dig.","Alert, Cheerful, Busy",69,34.811035561933764,27.1645014163909,13.251983621415116,18.190715848604963,21.69163858180293,16.14877767296607,Terrier Group,0.9056295893603067,Daily Brushing,0.12604876048228253,Occasional,0.46121710673980953,Energetic,0.7784196592045506,Eager to Please,0.3240849935604848,Reserved with Strangers
Cairn Terrier,"The Cairn’s unique qualities, called “Cairnishness,” include a short, wide head and a free-moving, short-legged body that exudes strength but not heaviness, topping out at about 10 inches high and about 15 inches long. The double coat is harsh and wiry on top and downy beneath. A Cairn presents as a small, shaggy, alert dog, with head, tail, and ears up, and eyes shining with intelligence.A British breed club promotes Cairns as the “best little pal in the world.” Cairns are small enough for a lap-top snuggle and sturdy enough for a good romp on the lawn. They do best with lots of close family contact. For owners who cherish the terrier qualities of gameness, independent thinking, and true-blue loyalty, no other breed will do. Cairn Terriers are happy, busy little earthdogs originally bred to fearlessly root out foxes and other small, furred prey in the rocky Scottish countryside. Curious and alert, Cairns like having a place where they can explore and dig.","Alert, Cheerful, Busy",69,33.39831729026619,33.57746197216149,21.806297374216655,24.738387255451702,21.816464814784005,24.38019905422599,Terrier Group,0.06709476967364447,Weekly Brushing,0.2655080589589375,Infrequent,0.9041632172920518,Calm,0.5936013094301997,Easy Training,0.5951376324904365,Alert/Responsive
Cairn Terrier,"The Cairn’s unique qualities, called “Cairnishness,” include a short, wide head and a free-moving, short-legged body that exudes strength but not heaviness, topping out at about 10 inches high and about 15 inches long. The double coat is harsh and wiry on top and downy beneath. A Cairn presents as a small, shaggy, alert dog, with head, tail, and ears up, and eyes shining with intelligence.A British breed club promotes Cairns as the “best little pal in the world.” Cairns are small enough for a lap-top snuggle and sturdy enough for a good romp on the lawn. They do best with lots of close family contact. For owners who cherish the terrier qualities of gameness, independent thinking, and true-blue loyalty, no other breed will do. Cairn Terriers are happy, busy little earthdogs originally bred to fearlessly root out foxes and other small, furred prey in the rocky Scottish countryside. Curious and alert, Cairns like having a place where they can explore and dig.","Alert, Cheerful, Busy",69,36.3078210096398,28.56547688079527,8.595229948360384,14.823798089168495,13.516816827902563,19.95143418195753,Terrier Group,0.5364791009649525,Daily Brushing,0.30706801636226044,Seasonal,0.9140468407453676,Energetic,0.556540606972528,Independent,0.32865622154187,Outgoing
Cairn Terrier,"The Cairn’s unique qualities, called “Cairnishness,” include a short, wide head and a free-moving, short-legged body that exudes strength but not heaviness, topping out at about 10 inches high and about 15 inches long. The double coat is harsh and wiry on top and downy beneath. A Cairn presents as a small, shaggy, alert dog, with head, tail, and ears up, and eyes shining with intelligence.A British breed club promotes Cairns as the “best little pal in the world.” Cairns are small enough for a lap-top snuggle and sturdy enough for a good romp on the lawn. They do best with lots of close family contact. For owners who cherish the terrier qualities of gameness, independent thinking, and true-blue loyalty, no other breed will do. Cairn Terriers are happy, busy little earthdogs originally bred to fearlessly root out foxes and other small, furred prey in the rocky Scottish countryside. Curious and alert, Cairns like having a place where they can explore and dig.","Alert, Cheerful, Busy",69,28.537355078259285,28.78421945932083,21.25628977381983,13.571039436064858,22.935322212582257,24.28494791568843,Terrier Group,0.3338800536182054,Daily Brushing,0.48278194373777084,Infrequent,0.4489988839010931,Needs Lots of Activity,0.4247002130783626,Independent,0.09050692755506762,Friendly
Cairn Terrier,"The Cairn’s unique qualities, called “Cairnishness,” include a short, wide head and a free-moving, short-legged body that exudes strength but not heaviness, topping out at about 10 inches high and about 15 inches long. The double coat is harsh and wiry on top and downy beneath. A Cairn presents as a small, shaggy, alert dog, with head, tail, and ears up, and eyes shining with intelligence.A British breed club promotes Cairns as the “best little pal in the world.” Cairns are small enough for a lap-top snuggle and sturdy enough for a good romp on the lawn. They do best with lots of close family contact. For owners who cherish the terrier qualities of gameness, independent thinking, and true-blue loyalty, no other breed will do. Cairn Terriers are happy, busy little earthdogs originally bred to fearlessly root out foxes and other small, furred prey in the rocky Scottish countryside. Curious and alert, Cairns like having a place where they can explore and dig.","Alert, Cheerful, Busy",69,31.858420656750823,34.15333539032661,23.5047764944215,13.839499975326163,17.694296705206167,23.697180665450425,Terrier Group,0.9520497705533018,Specialty/Professional,0.3600596962698891,Regularly,0.8633236134739998,Calm,0.028080160453276104,Agreeable,0.4024097686880884,Alert/Responsive
Canaan Dog,"Canaan Dogs are lean, bushy-tailed dogs standing 19 to 24 inches at the shoulder. The coat is straight and harsh, and comes in various colors and patterns. Erect, expressive ears and dark almond eyes convey an inquisitive expression. Canaans move at a brisk, natural trot. They are rugged, agile, and apparently tireless, making them a nice fit for hikers and runners.Canaans are clever, confident, and territorial. They will end up “owning” passive owners who haven’t establish themselves as top dog in the family pack. Early training and socialization are key. When positive methods are applied, these ancient wonder-dogs train beautifully. Agility, obedience, herding trials, and sentry duty are a few outlets for their work ethic. One of the AKC's oldest breeds, the Canaan Dog is the national dog of Israel. This quick, medium-sized pasture dog is docile with family, aloof with strangers. The ever-alert Canaan is a vocal and persistent guardian of flock and home.","Confident, Alert, Vigilant",179,63.62852964437549,69.2647254589513,23.18031147552907,27.267037027166534,15.336366452474666,18.419393456402116,Herding Group,0.1638409394562197,Daily Brushing,0.4865550431062037,Regularly,0.327863536531097,Calm,0.016429754331526714,Eager to Please,0.03343716917439632,Aloof/Wary
Canaan Dog,"Canaan Dogs are lean, bushy-tailed dogs standing 19 to 24 inches at the shoulder. The coat is straight and harsh, and comes in various colors and patterns. Erect, expressive ears and dark almond eyes convey an inquisitive expression. Canaans move at a brisk, natural trot. They are rugged, agile, and apparently tireless, making them a nice fit for hikers and runners.Canaans are clever, confident, and territorial. They will end up “owning” passive owners who haven’t establish themselves as top dog in the family pack. Early training and socialization are key. When positive methods are applied, these ancient wonder-dogs train beautifully. Agility, obedience, herding trials, and sentry duty are a few outlets for their work ethic. One of the AKC's oldest breeds, the Canaan Dog is the national dog of Israel. This quick, medium-sized pasture dog is docile with family, aloof with strangers. The ever-alert Canaan is a vocal and persistent guardian of flock and home.","Confident, Alert, Vigilant",179,64.52355244629506,68.85536432714431,21.929329123081914,30.305099774529936,12.339775300788212,17.938022953084886,Herding Group,0.04369482363824384,Daily Brushing,0.9246652300827889,Regularly,0.011530893644673856,Energetic,0.3437146992442174,Easy Training,0.5225704395511972,Reserved with Strangers
Canaan Dog,"Canaan Dogs are lean, bushy-tailed dogs standing 19 to 24 inches at the shoulder. The coat is straight and harsh, and comes in various colors and patterns. Erect, expressive ears and dark almond eyes convey an inquisitive expression. Canaans move at a brisk, natural trot. They are rugged, agile, and apparently tireless, making them a nice fit for hikers and runners.Canaans are clever, confident, and territorial. They will end up “owning” passive owners who haven’t establish themselves as top dog in the family pack. Early training and socialization are key. When positive methods are applied, these ancient wonder-dogs train beautifully. Agility, obedience, herding trials, and sentry duty are a few outlets for their work ethic. One of the AKC's oldest breeds, the Canaan Dog is the national dog of Israel. This quick, medium-sized pasture dog is docile with family, aloof with strangers. The ever-alert Canaan is a vocal and persistent guardian of flock and home.","Confident, Alert, Vigilant",179,62.98665150358856,76.47930201003032,26.941070579197103,44.37488283242159,20.970197809431607,22.553612041956505,Herding Group,0.04938321649608668,Daily Brushing,0.2864056491229746,Seasonal,0.26457385551933443,Regular Exercise,0.7166976628086477,Agreeable,0.35445017929495504,Outgoing
Canaan Dog,"Canaan Dogs are lean, bushy-tailed dogs standing 19 to 24 inches at the shoulder. The coat is straight and harsh, and comes in various colors and patterns. Erect, expressive ears and dark almond eyes convey an inquisitive expression. Canaans move at a brisk, natural trot. They are rugged, agile, and apparently tireless, making them a nice fit for hikers and runners.Canaans are clever, confident, and territorial. They will end up “owning” passive owners who haven’t establish themselves as top dog in the family pack. Early training and socialization are key. When positive methods are applied, these ancient wonder-dogs train beautifully. Agility, obedience, herding trials, and sentry duty are a few outlets for their work ethic. One of the AKC's oldest breeds, the Canaan Dog is the national dog of Israel. This quick, medium-sized pasture dog is docile with family, aloof with strangers. The ever-alert Canaan is a vocal and persistent guardian of flock and home.","Confident, Alert, Vigilant",179,52.48873842845021,78.01194011672156,33.84789434308703,25.508788205880563,19.553696286876416,22.73279763773018,Herding Group,0.9112351078795209,Occasional Bath/Brush,0.512248120145193,Frequent,0.6931274883568846,Needs Lots of Activity,0.3571155478350707,Eager to Please,0.4234383311536387,Alert/Responsive
Canaan Dog,"Canaan Dogs are lean, bushy-tailed dogs standing 19 to 24 inches at the shoulder. The coat is straight and harsh, and comes in various colors and patterns. Erect, expressive ears and dark almond eyes convey an inquisitive expression. Canaans move at a brisk, natural trot. They are rugged, agile, and apparently tireless, making them a nice fit for hikers and runners.Canaans are clever, confident, and territorial. They will end up “owning” passive owners who haven’t establish themselves as top dog in the family pack. Early training and socialization are key. When positive methods are applied, these ancient wonder-dogs train beautifully. Agility, obedience, herding trials, and sentry duty are a few outlets for their work ethic. One of the AKC's oldest breeds, the Canaan Dog is the national dog of Israel. This quick, medium-sized pasture dog is docile with family, aloof with strangers. The ever-alert Canaan is a vocal and persistent guardian of flock and home.","Confident, Alert, Vigilant",179,53.7893430954939,68.32443832935034,25.002653533269005,31.230348500320694,15.933631283456087,20.19623711180374,Herding Group,0.14440876113776402,Daily Brushing,0.7718022761579254,Seasonal,0.6732752119602012,Energetic,0.6231023483779233,Independent,0.5574044201550434,Reserved with Strangers
Canaan Dog,"Canaan Dogs are lean, bushy-tailed dogs standing 19 to 24 inches at the shoulder. The coat is straight and harsh, and comes in various colors and patterns. Erect, expressive ears and dark almond eyes convey an inquisitive expression. Canaans move at a brisk, natural trot. They are rugged, agile, and apparently tireless, making them a nice fit for hikers and runners.Canaans are clever, confident, and territorial. They will end up “owning” passive owners who haven’t establish themselves as top dog in the family pack. Early training and socialization are key. When positive methods are applied, these ancient wonder-dogs train beautifully. Agility, obedience, herding trials, and sentry duty are a few outlets for their work ethic. One of the AKC's oldest breeds, the Canaan Dog is the national dog of Israel. This quick, medium-sized pasture dog is docile with family, aloof with strangers. The ever-alert Canaan is a vocal and persistent guardian of flock and home.","Confident, Alert, Vigilant",179,58.53275925533285,66.15729601692702,21.428656862515982,38.74711398185309,13.896224373184593,17.27221633901768,Herding Group,0.8267602898154727,Specialty/Professional,0.022327473429446076,Infrequent,0.9149398732605845,Regular Exercise,0.3507130574818449,Eager to Please,0.3757007787024351,Aloof/Wary
Canaan Dog,"Canaan Dogs are lean, bushy-tailed dogs standing 19 to 24 inches at the shoulder. The coat is straight and harsh, and comes in various colors and patterns. Erect, expressive ears and dark almond eyes convey an inquisitive expression. Canaans move at a brisk, natural trot. They are rugged, agile, and apparently tireless, making them a nice fit for hikers and runners.Canaans are clever, confident, and territorial. They will end up “owning” passive owners who haven’t establish themselves as top dog in the family pack. Early training and socialization are key. When positive methods are applied, these ancient wonder-dogs train beautifully. Agility, obedience, herding trials, and sentry duty are a few outlets for their work ethic. One of the AKC's oldest breeds, the Canaan Dog is the national dog of Israel. This quick, medium-sized pasture dog is docile with family, aloof with strangers. The ever-alert Canaan is a vocal and persistent guardian of flock and home.","Confident, Alert, Vigilant",179,54.79723481661927,67.80281457645327,22.085894979523637,31.735540076431395,15.86107134872402,20.892819124761957,Herding Group,0.7760390636889587,Weekly Brushing,0.39121563859069886,Infrequent,0.4763875200307529,Calm,0.6401058242157868,Agreeable,0.7154973838863394,Friendly
Canaan Dog,"Canaan Dogs are lean, bushy-tailed dogs standing 19 to 24 inches at the shoulder. The coat is straight and harsh, and comes in various colors and patterns. Erect, expressive ears and dark almond eyes convey an inquisitive expression. Canaans move at a brisk, natural trot. They are rugged, agile, and apparently tireless, making them a nice fit for hikers and runners.Canaans are clever, confident, and territorial. They will end up “owning” passive owners who haven’t establish themselves as top dog in the family pack. Early training and socialization are key. When positive methods are applied, these ancient wonder-dogs train beautifully. Agility, obedience, herding trials, and sentry duty are a few outlets for their work ethic. One of the AKC's oldest breeds, the Canaan Dog is the national dog of Israel. This quick, medium-sized pasture dog is docile with family, aloof with strangers. The ever-alert Canaan is a vocal and persistent guardian of flock and home.","Confident, Alert, Vigilant",179,63.39431837099981,76.98474319918122,27.164564373442644,30.52265870657392,19.603305205154843,15.668825879683357,Herding Group,0.5409623349614403,Specialty/Professional,0.2770165694692204,Occasional,0.17924181831625485,Regular Exercise,0.4752517378670442,Easy Training,0.7823188890812431,Alert/Responsive
Canaan Dog,"Canaan Dogs are lean, bushy-tailed dogs standing 19 to 24 inches at the shoulder. The coat is straight and harsh, and comes in various colors and patterns. Erect, expressive ears and dark almond eyes convey an inquisitive expression. Canaans move at a brisk, natural trot. They are rugged, agile, and apparently tireless, making them a nice fit for hikers and runners.Canaans are clever, confident, and territorial. They will end up “owning” passive owners who haven’t establish themselves as top dog in the family pack. Early training and socialization are key. When positive methods are applied, these ancient wonder-dogs train beautifully. Agility, obedience, herding trials, and sentry duty are a few outlets for their work ethic. One of the AKC's oldest breeds, the Canaan Dog is the national dog of Israel. This quick, medium-sized pasture dog is docile with family, aloof with strangers. The ever-alert Canaan is a vocal and persistent guardian of flock and home.","Confident, Alert, Vigilant",179,63.157509639147904,62.082273761644025,32.71505232866682,42.78212065363421,15.001851350021028,24.648170189982608,Herding Group,0.2527435223677077,Daily Brushing,0.947300822762179,Infrequent,0.5811877424938633,Couch Potato,0.5746031016707286,May be Stubborn,0.9694709558916796,Reserved with Strangers
